id;sim_provider;name;location_latitude;location_longitude;status;launch_duration;trace_cellular_lte_rsrp;protocol;user_location_type;trace_cellular_bandwidth;quality
92654946;Free;PARIS-13E-ARRONDISSEMENT;48.8265;2.3597;2;283;-106.0;WEB;TRAIN;15000.0;Cell Edge
92654945;Free;PARIS-13E-ARRONDISSEMENT;48.8265;2.3597;2;588;-106.0;WEB;TRAIN;15000.0;Cell Edge
92654942;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;585;-99.0;WEB;TRAIN;15000.0;Middle Cell
92654942;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;585;-99.0;WEB;TRAIN;15000.0;Middle Cell
92654940;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;462;-92.0;WEB;TRAIN;15000.0;Middle Cell
92654939;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;462;-107.0;WEB;TRAIN;15000.0;Cell Edge
92654939;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;462;-107.0;WEB;TRAIN;15000.0;Cell Edge
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-92.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-88.0;STREAMING;TRAIN;15000.0;Good
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-92.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-88.0;STREAMING;TRAIN;15000.0;Good
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-77.0;STREAMING;TRAIN;15000.0;Excellent
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-92.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-77.0;STREAMING;TRAIN;15000.0;Excellent
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-90.0;STREAMING;TRAIN;15000.0;Good
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-77.0;STREAMING;TRAIN;15000.0;Excellent
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-90.0;STREAMING;TRAIN;15000.0;Good
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-90.0;STREAMING;TRAIN;15000.0;Good
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-73.0;STREAMING;TRAIN;15000.0;Excellent
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-90.0;STREAMING;TRAIN;15000.0;Good
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-73.0;STREAMING;TRAIN;15000.0;Excellent
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-90.0;STREAMING;TRAIN;15000.0;Good
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-94.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-95.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-94.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-101.0;STREAMING;TRAIN;15000.0;Cell Edge
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-95.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-101.0;STREAMING;TRAIN;15000.0;Cell Edge
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-95.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-95.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-98.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-98.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-92.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-92.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-98.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-92.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-98.0;STREAMING;TRAIN;15000.0;Middle Cell
92654938;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;1422;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-93.0;UPLOAD;TRAIN;15000.0;Middle Cell
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-93.0;UPLOAD;TRAIN;15000.0;Middle Cell
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-93.0;UPLOAD;TRAIN;15000.0;Middle Cell
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-93.0;UPLOAD;TRAIN;15000.0;Middle Cell
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-89.0;UPLOAD;TRAIN;15000.0;Good
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-89.0;UPLOAD;TRAIN;15000.0;Good
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-89.0;UPLOAD;TRAIN;15000.0;Good
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-89.0;UPLOAD;TRAIN;15000.0;Good
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-89.0;UPLOAD;TRAIN;15000.0;Good
92654937;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;251;-92.0;UPLOAD;TRAIN;15000.0;Middle Cell
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-96.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-96.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-93.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-99.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-100.0;DOWNLOAD;TRAIN;15000.0;Cell Edge
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-100.0;DOWNLOAD;TRAIN;15000.0;Cell Edge
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-100.0;DOWNLOAD;TRAIN;15000.0;Cell Edge
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-98.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-98.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654936;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-96.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654935;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-99.0;LATENCY;TRAIN;15000.0;Middle Cell
92654935;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-99.0;LATENCY;TRAIN;15000.0;Middle Cell
92654935;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3629;2;0;-99.0;LATENCY;TRAIN;15000.0;Middle Cell
92654677;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;383;-90.0;WEB;TRAIN;15000.0;Good
92654676;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;573;-99.0;WEB;TRAIN;15000.0;Middle Cell
92654674;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;438;-102.0;WEB;TRAIN;15000.0;Cell Edge
92654674;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;438;-102.0;WEB;TRAIN;15000.0;Cell Edge
92654673;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;793;-106.0;WEB;TRAIN;15000.0;Cell Edge
92654673;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;793;-102.0;WEB;TRAIN;15000.0;Cell Edge
92654673;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;793;-106.0;WEB;TRAIN;15000.0;Cell Edge
92654672;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;418;-110.0;WEB;TRAIN;15000.0;Cell Edge
92654671;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1221;-112.0;WEB;TRAIN;15000.0;Cell Edge
92654671;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1221;-112.0;WEB;TRAIN;15000.0;Cell Edge
92654671;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1221;-110.0;WEB;TRAIN;15000.0;Cell Edge
92654671;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1221;-110.0;WEB;TRAIN;15000.0;Cell Edge
92654671;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1221;-110.0;WEB;TRAIN;15000.0;Cell Edge
92654671;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1221;-110.0;WEB;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-116.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-116.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-116.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-112.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-112.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-112.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-112.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-112.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-107.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-104.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-110.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-104.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-110.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-103.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-110.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-104.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-111.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-104.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-111.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-116.0;STREAMING;TRAIN;15000.0;Cell Edge
92654670;Free;PARIS-13E-ARRONDISSEMENT;48.8165;2.3641;2;1264;-104.0;STREAMING;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-104.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-104.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-104.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-106.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-106.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-103.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-103.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-103.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-104.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654669;Free;IVRY-SUR-SEINE;48.8138;2.3654;2;44;-104.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-76.0;DOWNLOAD;TRAIN;15000.0;Excellent
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-76.0;DOWNLOAD;TRAIN;15000.0;Excellent
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-76.0;DOWNLOAD;TRAIN;15000.0;Excellent
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-76.0;DOWNLOAD;TRAIN;15000.0;Excellent
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-76.0;DOWNLOAD;TRAIN;15000.0;Excellent
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-97.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-97.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-100.0;DOWNLOAD;TRAIN;15000.0;Cell Edge
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-100.0;DOWNLOAD;TRAIN;15000.0;Cell Edge
92654668;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-100.0;DOWNLOAD;TRAIN;15000.0;Cell Edge
92654667;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-91.0;LATENCY;TRAIN;15000.0;Middle Cell
92654667;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;0;-91.0;LATENCY;TRAIN;15000.0;Middle Cell
92654604;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;254;-99.0;WEB;TRAIN;15000.0;Middle Cell
92654603;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;590;-99.0;WEB;TRAIN;15000.0;Middle Cell
92654602;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;523;-107.0;WEB;TRAIN;15000.0;Cell Edge
92654602;Free;IVRY-SUR-SEINE;48.8165;2.3649;2;523;-107.0;WEB;TRAIN;15000.0;Cell Edge
92654601;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;600;-108.0;WEB;TRAIN;15000.0;Cell Edge
92654601;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;600;-108.0;WEB;TRAIN;15000.0;Cell Edge
92654600;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;494;-109.0;WEB;TRAIN;15000.0;Cell Edge
92654599;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;362;-94.0;WEB;TRAIN;15000.0;Middle Cell
92654599;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;362;-105.0;WEB;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-88.0;STREAMING;TRAIN;15000.0;Good
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-113.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-88.0;STREAMING;TRAIN;15000.0;Good
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-94.0;STREAMING;TRAIN;15000.0;Middle Cell
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-113.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-94.0;STREAMING;TRAIN;15000.0;Middle Cell
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-94.0;STREAMING;TRAIN;15000.0;Middle Cell
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-94.0;STREAMING;TRAIN;15000.0;Middle Cell
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-109.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-105.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-105.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-105.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-105.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-82.0;STREAMING;TRAIN;15000.0;Good
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-82.0;STREAMING;TRAIN;15000.0;Good
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-106.0;STREAMING;TRAIN;15000.0;Cell Edge
92654598;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;3113;-88.0;STREAMING;TRAIN;15000.0;Good
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-113.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-98.0;UPLOAD;TRAIN;15000.0;Middle Cell
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-98.0;UPLOAD;TRAIN;15000.0;Middle Cell
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-102.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-102.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-102.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-111.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-111.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-113.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654597;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;39;-113.0;UPLOAD;TRAIN;15000.0;Cell Edge
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-85.0;DOWNLOAD;TRAIN;15000.0;Good
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-85.0;DOWNLOAD;TRAIN;15000.0;Good
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-85.0;DOWNLOAD;TRAIN;15000.0;Good
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-97.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-97.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-97.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-97.0;DOWNLOAD;TRAIN;15000.0;Middle Cell
92654596;Free;PARIS-13E-ARRONDISSEMENT;48.8192;2.3644;2;0;-83.0;DOWNLOAD;TRAIN;15000.0;Good
